Date,Close,Volume,LogRet,AbsRet,ILLIQ,ParkinsonVar,RollVol,RollILLIQ,RollParkinson,Z_AbsRet,Z_ILLIQ,StressScore
2022-04-21,1382.64,473850.0,-0.006919245733681301,0.006919245733681301,1.4602185783858396e-08,0.0002625240357619315,,,,,,
2022-04-22,1391.65,447040.0,0.006495378404991037,0.006495378404991037,1.4529747684750888e-08,0.0003681912184504245,,,,,,
2022-04-25,1315.66,439600.0,-0.05615165265492905,0.05615165265492905,1.2773351377372397e-07,0.0014377575280554,,,,,,
2022-04-26,1348.52,429000.0,0.024669253921532963,0.024669253921532963,5.750408839518173e-08,0.0014812825858345538,,,,,,
2022-04-27,1357.98,280090.0,0.006990606705857161,0.006990606705857161,2.4958430168364314e-08,0.000352217361247844,,,,,,
2022-04-28,1356.25,267300.0,-0.0012747631809197912,0.0012747631809197912,4.769035469209844e-09,4.977479581847584e-05,,,,,,
2022-04-29,1376.0,329130.0,0.014457201204518988,0.014457201204518988,4.3925504221793784e-08,0.00013655755212707975,,,,,,
2022-05-04,1349.34,293530.0,-0.01956515549484017,0.01956515549484017,6.665470478261224e-08,0.00010843131387924415,,,,,,
2022-05-05,1358.12,326770.0,0.0064858064592190345,0.0064858064592190345,1.984823104697198e-08,0.00023309634805512242,,,,,,
2022-05-06,1324.63,338030.0,-0.024968215316587994,0.024968215316587994,7.386390354876193e-08,0.00013872496825828476,,,,,,
2022-05-09,1263.57,413310.0,-0.04719212718539634,0.04719212718539634,1.1418094695360949e-07,0.0005773444525611813,,,,,,
2022-05-10,1288.61,386920.0,0.019623070078827354,0.019623070078827354,5.071609138536998e-08,0.0008476476130584996,,,,,,
2022-05-11,1297.38,231280.0,0.006782728179348219,0.006782728179348219,2.9326911878883686e-08,0.0001790013288061814,,,,,,
2022-05-12,1229.9,326530.0,-0.053413980965494545,0.053413980965494545,1.6358062342049595e-07,0.0007303728195235652,,,,,,
2022-05-13,1172.6,476100.0,-0.04770935971825008,0.04770935971825008,1.0020869506038663e-07,0.001037080780662861,,,,,,
2022-05-16,1162.39,362790.0,-0.008745275201617275,0.008745275201617275,2.4105612617815472e-08,0.000533014171915472,,,,,,
2022-05-17,1222.72,350700.0,0.05059965493003826,0.05059965493003826,1.4428187889945328e-07,0.0014555675093695013,,,,,,
2022-05-18,1234.3,333650.0,0.009426122491347222,0.009426122491347222,2.8251528521945817e-08,0.00018854333122759762,,,,,,
2022-05-19,1233.78,296180.0,-0.00042138018840098823,0.00042138018840098823,1.4227165521000345e-09,0.00033172235250612385,,,,,,
2022-05-20,1235.46,280530.0,0.001360742786628677,0.001360742786628677,4.850614146895794e-09,0.00011322218343316824,,,,,,
2022-05-23,1210.34,306640.0,-0.020542058492570625,0.020542058492570625,6.699079863217657e-08,0.0004200076552820616,,,,,,
2022-05-24,1226.68,313730.0,0.013410021145471518,0.013410021145471518,4.2743827958663555e-08,0.0002766954573049209,,,,,,
2022-05-25,1266.33,390310.0,0.03181162024338935,0.03181162024338935,8.150347222307742e-08,0.00032222116880164684,,,,,,
2022-05-26,1266.14,306550.0,-0.0001500511361287593,0.0001500511361287593,4.894833995392573e-10,5.080436323364481e-05,,,,,,
2022-05-27,1288.85,331000.0,0.0177774457809754,0.0177774457809754,5.3708295410801806e-08,0.00013368874549854156,,,,,,
2022-05-30,1297.08,284120.0,0.006365236326864476,0.006365236326864476,2.2403337768775435e-08,3.506730253208526e-05,,,,,,
2022-05-31,1288.77,320960.0,-0.00642730909168332,0.00642730909168332,2.0025265116161887e-08,5.6037015155795976e-05,,,,,,
2022-06-01,1291.48,312850.0,0.0021005724224147926,0.0021005724224147926,6.714311722598027e-09,7.41957004126837e-05,,,,,,
2022-06-02,1279.87,327960.0,-0.009030337291000556,0.009030337291000556,2.7534874042567863e-08,0.0001231510180221198,,,,,,
2022-06-03,1281.77,260200.0,0.001483424953093504,0.001483424953093504,5.701095131028071e-09,7.590696965250574e-05,,,,,,
2022-06-06,1279.29,332180.0,-0.0019366986912965345,0.0019366986912965345,5.830268803951275e-09,7.40759943782464e-05,,,,,,
2022-06-07,1277.33,385870.0,-0.001533274701743359,0.001533274701743359,3.973552496289836e-09,0.0002045541927377815,,,,,,
2022-06-08,1299.04,365010.0,0.016853568298239807,0.016853568298239807,4.617289471039097e-08,0.0001299631832662576,,,0.00024419317249547615,,,
2022-06-09,1300.35,293790.0,0.0010079288686233312,0.0010079288686233312,3.4307800422864333e-09,3.4973111377417264e-05,0.01890535544274807,3.4358673088257844e-08,0.00024358333715213262,-0.8712415386727697,-0.8639973534015001,-0.8676194460371349
2022-06-10,1279.23,370690.0,-0.01637512458041357,0.01637512458041357,4.417471358928908e-08,0.0001278199494280208,0.018965422708234217,3.4805196503498085e-08,0.0002448925397389985,0.23460879055588252,0.26209899937534864,0.24835389496561558
2022-06-13,1215.45,447710.0,-0.0511439558275022,0.0511439558275022,1.142345621663626e-07,0.0003731394159677414,0.019967968546717226,3.646516481613896e-08,0.0002509006662303442,2.5609792719799898,2.0971657623406483,2.329072517160319
2022-06-14,1214.61,342360.0,-0.0006913409820796801,0.0006913409820796801,2.0193392396298637e-09,0.00019538915672259746,0.019968144404192412,3.646383539465264e-08,0.0002539148365446012,-0.9111264992347184,-0.9288148971371359,-0.9199706981859272
2022-06-15,1201.23,419490.0,-0.01107700577048476,0.01107700577048476,2.6405887555090133e-08,0.0004576010621299115,0.01996984094591989,3.672417429940984e-08,0.00026132998875102233,-0.20483218341983228,-0.2792074130021428,-0.24201979821098754
2022-06-16,1223.95,356790.0,0.018737301742419277,0.018737301742419277,5.2516331013815625e-08,0.0001223674600257219,0.01999469323368457,3.6850563316945237e-08,0.0002619855157848693,0.3223988459393521,0.42343199834492673,0.3729154221421394
2022-06-17,1200.28,465170.0,-0.019528470673261467,0.019528470673261467,4.1981363100074094e-08,0.000204032550728302,0.020048420984617222,3.7286815445554946e-08,0.00026507055482459367,0.3636283368413534,0.12722706736166395,0.24542770210150866
2022-06-20,1164.33,408020.0,-0.030409048625407387,0.030409048625407387,7.452832857557812e-08,0.00048750018004739835,0.02033825107485642,3.846163711934031e-08,0.0002728222199353848,1.0780703381057917,0.9762377672416759,1.0271540526737337
2022-06-21,1155.46,417560.0,-0.007647281199674616,0.007647281199674616,1.831420921466284e-08,0.0001885240055207981,0.020342629504374554,3.8624963147896024e-08,0.000275692948932479,-0.49427127326878256,-0.5514516758898663,-0.5228614745793244
2022-06-22,1161.32,344990.0,0.005058756115763785,0.005058756115763785,1.4663486233698905e-08,8.422484838697139e-05,0.020367393028567903,3.8825461961249136e-08,0.0002769325178438097,-0.6802101721895771,-0.6590010345747198,-0.6696056033821485
2022-06-23,1181.06,249370.0,0.0168550511277914,0.0168550511277914,6.75905326534523e-08,0.0001755346249849924,0.020533255085635877,3.964404263651901e-08,0.00027810050364573036,0.12937609891147395,0.7604344682600952,0.44490528358578457
2022-06-24,1178.27,257519.99999999997,-0.0023650793238010337,0.0023650793238010337,9.184060747907091e-09,2.898408306559612e-05,0.020448070288386955,3.929390902840399e-08,0.0002779374197473455,-0.8610843508527765,-0.8150607999725596,-0.8380725754126681
2022-06-27,1197.34,285420.0,0.016055168681100795,0.016055168681100795,5.6251028943664756e-08,6.894148632648162e-05,0.020611946925951478,4.011233976870427e-08,0.0002778938738341206,0.0686404628772184,0.4390160352302126,0.2538282490537155
2022-06-28,1214.12,349130.0,0.013917104854691331,0.013917104854691331,3.986224287426268e-08,0.00013900940697261272,0.0207236463255927,4.066282555815457e-08,0.00027990466708371117,-0.09362404103804743,-0.02193339223891815,-0.05777871663848279
2022-06-29,1214.42,331490.0,0.00024706202205937444,0.00024706202205937444,7.453076173018023e-10,5.615049566018189e-05,0.020503529100542872,4.0018223227594474e-08,0.0002775299501707255,-1.0166475461952167,-1.0653852553298442,-1.0410164007625304
2022-06-30,1189.5,310630.0,-0.020733545800948328,0.020733545800948328,6.674675916990738e-08,0.000193318714984907,0.02059999249704019,4.103457133841265e-08,0.00028044045822645826,0.3825967990867516,0.6997899860207968,0.5411933925537742
2022-07-01,1194.16,312510.0,0.003909958581972184,0.003909958581972184,1.2511467095363936e-08,0.00030027458243783695,0.020626691078443303,4.103918145647987e-08,0.0002851344985481464,-0.7864673818842987,-0.7764954283625367,-0.7814814051234177
2022-07-04,1192.85,268730.0,-0.00109760757727706,0.00109760757727706,4.084425174997432e-09,6.949236587454448e-05,0.020593833256273904,4.0943297202260897e-08,0.0002850826354208931,-0.9731255337110463,-1.0008037052348533,-0.9869646194729498
2022-07-05,1181.62,353780.0,-0.009459023472023986,0.009459023472023986,2.6737021516264305e-08,7.903798649942534e-05,0.020578025126756945,4.0951079811530087e-08,0.00028497136896963053,-0.39048384037070577,-0.3859771196130634,-0.3882304799918846
2022-07-06,1151.69,331760.0,-0.025655949455223315,0.025655949455223315,7.733285946233216e-08,0.00020958772817546923,0.02072471471173766,4.167653777230655e-08,0.000286593277158341,0.7136754877433005,0.9608109778105811,0.8372432327769408
2022-07-07,1167.22,231590.0,0.013394424265301907,0.013394424265301907,5.783679893476362e-08,0.00010970200877060013,0.020792837960033835,4.1954636671892796e-08,0.00028556070697497647,-0.12790482393489533,0.4272945453719187,0.14969486071851168
2022-07-08,1174.34,299350.0,0.006081434551098219,0.006081434551098219,2.031546534524209e-08,3.3476031205083496e-05,0.020670103112118667,4.1585119941546776e-08,0.0002837364900400075,-0.6179928300566085,-0.57063281092267,-0.5943128204896393
2022-07-11,1155.08,317000.0,-0.016536682010347192,0.016536682010347192,5.216618930708893e-08,0.00013000652106616016,0.020733012883570167,4.2251515011950365e-08,0.00028534749231642057,0.08525633441523217,0.26726912520115664,0.1762627298081944
2022-07-12,1171.95,300650.0,0.014499422484350433,0.014499422484350433,4.822691662847308e-08,0.00010206703441101006,0.020819339355770308,4.242460408338694e-08,0.00028516605342654693,-0.05429490162238949,0.15639857381076402,0.05105183609418727
2022-07-13,1169.68,307770.0,-0.0019388210016808571,0.0019388210016808571,6.299577612115726e-09,3.240862133315987e-05,0.020712202094788724,4.1843891240309576e-08,0.0002826714414731927,-0.8949239750637686,-0.9505992747441077,-0.9227616249039381
2022-07-14,1176.26,315080.0,0.005609706348317367,0.005609706348317367,1.7804069913410456e-08,4.4667462006596626e-05,0.020612849672769714,4.1271492612335196e-08,0.00027833653842286105,-0.6242872368145391,-0.6259013980241634,-0.6250943174193513
2022-07-15,1174.82,367880.0,-0.0012249691036174681,0.0012249691036174681,3.3298061966333267e-09,3.342749149830558e-05,0.020586866276091884,4.08733328608646e-08,0.00027700169004064417,-0.9072600712181272,-0.9939677447221492,-0.9506139079701382
2022-07-18,1171.29,298110.0,-0.003009238836908956,0.003009238836908956,1.0094390784975197e-08,3.5563064845416314e-05,0.02057988979984399,4.079820294421655e-08,0.0002732190071920356,-0.7792020974999317,-0.8116484715481233,-0.7954252845240275
2022-07-19,1170.45,291340.0,-0.0007174152860933702,0.0007174152860933702,2.462467515937977e-09,3.245864716172409e-05,0.020545919447390825,4.0597081608069665e-08,0.00026762346433722387,-0.9235791011039726,-1.0034722627036838,-0.9635256819038283
2022-07-20,1185.85,362120.0,0.013071526780023213,0.013071526780023213,3.609722406943337e-08,4.382238226048722e-05,0.019416648469839835,3.906981011299815e-08,0.0002443912119073087,-0.044631849746258924,-0.08202048052815744,-0.06332616513720818
2022-07-21,1192.74,316240.0,0.005793364363581688,0.005793364363581688,1.83195179723681e-08,2.4855063744708654e-05,0.01913248220496595,3.84167339392846e-08,0.0002201174198724779,-0.5519801061464356,-0.5542953872014587,-0.5531377466739471
2022-07-22,1187.53,281290.0,-0.0043776616269024515,0.0043776616269024515,1.5562805741058878e-08,3.514192581134933e-05,0.01909773486862422,3.82601401988295e-08,0.00021483282928186966,-0.6507554322357018,-0.6246420601945,-0.6376987462151009
2022-07-25,1180.43,254680.0,-0.005996740888235763,0.005996740888235763,2.3546179080555062e-08,3.385794557252747e-05,0.019103437700070443,3.8573092592351925e-08,0.00021456754844443717,-0.5409892246075619,-0.4159878214894659,-0.4784885230485139
2022-07-26,1175.15,248850.0,-0.004482979854409486,0.004482979854409486,1.8014787439861306e-08,2.6960354899011904e-05,0.018977680031652594,3.814124731265305e-08,0.00021274092849063607,-0.637162560621104,-0.5557778023357471,-0.5964701814784256
2022-07-27,1179.45,252450.0,0.0036524291006978515,0.0036524291006978515,1.446793068210676e-08,3.040728101024896e-05,0.018862868880597645,3.7271467744311286e-08,0.00021144052794281945,-0.6768480632291308,-0.6309194738804025,-0.6538837685547667
2022-07-28,1196.16,415150.0,0.014068197721508469,0.014068197721508469,3.3887023296419294e-08,0.00012418063062042322,0.01894754723368542,3.750544761513541e-08,0.00020962526598557448,0.07031459139314997,-0.1003055728452442,-0.014995490726047118
2022-07-29,1191.79,351760.0,-0.0036600472190428945,0.0036600472190428945,1.0404955705716667e-08,2.6605327643100795e-05,0.018710177594911316,3.644779848441799e-08,0.00020775660530865473,-0.662686463403582,-0.725025531676327,-0.6938559975399545
2022-08-01,1216.7,477680.0,0.020685897185302338,0.020685897185302338,4.330492627973191e-08,0.00015383418709003763,0.017953469725354516,3.5266531473186704e-08,0.0002006981008841357,0.6451705630048329,0.23329578947544594,0.4392331762401394
2022-08-02,1224.3,465760.0,0.006226976286466623,0.006226976286466623,1.3369495633945859e-08,4.3911412103043144e-05,0.017779791584198876,3.464408821066296e-08,0.0001873024975348781,-0.45109907016563555,-0.6164891683047633,-0.5337941192351994
2022-08-03,1230.97,471690.0,0.005433224377076051,0.005433224377076051,1.1518633799902587e-08,6.465319125344974e-05,0.017770819534418898,3.434728357601327e-08,0.00018539669524233256,-0.5101144635473341,-0.6591752141235437,-0.5846448388354389
2022-08-04,1234.97,437740.0,0.0032442018121132676,0.0032442018121132676,7.411252826137131e-09,2.692486644080924e-05,0.016382878719764054,3.1744460732773964e-08,0.0001736725626909533,-0.6735357299455522,-0.8014927658713404,-0.7375142479084463
2022-08-05,1233.39,405340.0,-0.0012802024143896418,0.0012802024143896418,3.158342168030892e-09,1.6971659924694847e-05,0.015137049414668856,3.01269548512347e-08,0.00015667074401198383,-0.8411176071640208,-0.9231366421468086,-0.8821271246554148
2022-08-08,1238.1,386340.0,0.0038114705719767272,0.0038114705719767272,9.865586198624856e-09,1.8471435884016388e-05,0.01508897344892935,2.988962107758153e-08,0.00014809503174479294,-0.5996197420970811,-0.6829130832477216,-0.6412664126724014
2022-08-09,1242.37,411350.0,0.003442899303671254,0.003442899303671254,8.369756420739648e-09,2.299177178318228e-05,0.013621146204228524,2.7624419036269634e-08,0.0001242187694516876,-0.6389999797885357,-0.760755747335961,-0.6998778635622483
2022-08-10,1239.31,374200.0,-0.002466072620793902,0.002466072620793902,6.5902528615550565e-09,9.261805903409421e-06,0.013572026541112517,2.726339777526312e-08,0.0001212307440296178,-0.7253104200146817,-0.8121482504256808,-0.7687293352201813
2022-08-11,1231.47,494330.0,-0.006346195381585318,0.006346195381585318,1.2837973381314745e-08,0.00014933379794632436,0.01359717439492787,2.745365205575003e-08,0.00011819093478695449,-0.33564960123345045,-0.5776794646346318,-0.45666453293404113
2022-08-12,1241.68,335430.0,0.008256723614991301,0.008256723614991301,2.4615340354146323e-08,5.018056443199268e-05,0.013638222713682846,2.7783064159204205e-08,0.00011714024113693488,-0.1492345885315169,-0.12605606710675896,-0.1376453278191379
2022-08-15,1255.46,409790.0,0.011036737930369078,0.011036737930369078,2.6932667781959244e-08,1.811845103533282e-05,0.013436601207096607,2.7115428645033915e-08,0.00011044208773282275,0.16100085041685697,-0.007430317260496553,0.0767852665781802
2022-08-16,1257.15,393020.0,0.0013452149397261692,0.0013452149397261692,3.422764591435981e-09,8.066957663568968e-06,0.013331666880952399,2.646007758891346e-08,0.00010596494607213353,-0.8424171863475169,-0.9328050774308227,-0.8876111318891698
2022-08-17,1259.04,419520.0,0.0015022715736483505,0.0015022715736483505,3.580929571053467e-09,1.6068380987734903e-05,0.012679907225626723,2.5161368544713056e-08,0.00010086239960856835,-0.8084433091750658,-0.9073040361721255,-0.8578736726735956
2022-08-18,1256.97,368610.0,-0.0016454628296802554,0.0016454628296802554,4.463966874692101e-09,4.693830239693841e-05,0.012681484408287029,2.5227609935965607e-08,0.0001007979652612899,-0.79732753981553,-0.8753346325822481,-0.8363310861988891
2022-08-19,1251.55,375650.0,-0.004321279825695079,0.004321279825695079,1.1503473514428535e-08,4.9617540695134346e-05,0.012472019538854372,2.452419623769272e-08,9.939677851456645e-05,-0.4789954887498487,-0.5543908376315758,-0.5166931631907122
2022-08-22,1244.03,351190.0,-0.006026673367325763,0.006026673367325763,1.7160720314717855e-08,5.230754177632124e-05,0.012459180518397435,2.4436819280125093e-08,9.968411583530371e-05,-0.28803923991310487,-0.30956446314343533,-0.2988018515282701
2022-08-23,1253.82,341530.0,0.007838781456089627,0.007838781456089627,2.2951955775743354e-08,8.418505557761348e-05,0.012484052125301355,2.4485597457784782e-08,0.00010015324984233401,-0.0885541055623777,-0.06526680515904275,-0.07691045536071023
2022-08-24,1258.71,333650.0,0.003892495750692504,0.003892495750692504,1.16664041681178e-08,1.4725434219815717e-05,0.012492417831918848,2.456813233187678e-08,9.916207873911954e-05,-0.5334493038332483,-0.5503401285626547,-0.5418947161979515
2022-08-25,1272.19,365320.0,0.010652437843748253,0.010652437843748253,2.9159196988252086e-08,2.519973659431892e-05,0.01252110273572403,2.4595204380971516e-08,9.752955738198953e-05,0.2194923102254648,0.19464637661551273,0.20706934342048877
2022-08-26,1266.72,401590.0,-0.004308942391379134,0.004308942391379134,1.0729705399484881e-08,4.505013466890288e-05,0.012531011004643365,2.4679014552112466e-08,9.701527679892947e-05,-0.4966971151092353,-0.5964341799162897,-0.5465656475127625
2022-08-29,1253.51,538590.0,-0.010483266194051488,0.010483266194051488,1.9464279310888595e-08,0.00012560466650120037,0.0125995115884537,2.4906248060561418e-08,9.78740880009787e-05,0.18087601118207314,-0.2338868166471967,-0.026505402732561786
2022-08-30,1254.53,322740.0,0.0008133842013968717,0.0008133842013968717,2.5202460227950415e-09,4.436383906524848e-05,0.012599384662962022,2.4882026286003172e-08,9.520424877310316e-05,-0.9067247391319326,-0.9601271361105609,-0.9334259376212468
2022-08-31,1258.36,307090.0,0.003048285412978302,0.003048285412978302,9.92635843882348e-09,3.597267387343065e-05,0.012405377302015377,2.427791734814371e-08,9.363774028322271e-05,-0.6314407794759691,-0.6186354182543186,-0.6250380988651438
2022-09-05,1256.38,314020.0,-0.0015747158029499886,0.0015747158029499886,5.014699073148171e-09,2.0094862110642892e-05,0.012404430191534492,2.430431599865808e-08,9.33897694621098e-05,-0.799732616564068,-0.8323279925212874,-0.8160303045426778
2022-09-06,1257.32,362740.0,0.0007479015346429918,0.0007479015346429918,2.0618115858272917e-09,1.4552877818892181e-05,0.01223047402750056,2.360243429860038e-08,9.1501984935291e-05,-0.8639189616057036,-0.9284268681606614,-0.8961729148831825
2022-09-07,1223.85,547030.0,-0.026980844032221007,0.026980844032221007,4.932242113270023e-08,0.00023969109997060161,0.010847112101502682,2.2520565281372673e-08,8.927784633533866e-05,2.612855586394585,1.3251135704583805,1.9689845784264828
2022-09-08,1217.15,353650.0,-0.005489567247489724,0.005489567247489724,1.5522599314264735e-08,5.760681216392551e-05,0.01087081760463207,2.2745619615949923e-08,8.698147392602746e-05,-0.3566277069303668,-0.359916289132026,-0.35827199803119636
2022-09-09,1230.24,382450.0,0.010697211988441424,0.010697211988441424,2.7970223528412666e-08,0.00010939474266847002,0.010857019884202842,2.2771691882171965e-08,8.117803526833677e-05,0.3660997096521627,0.25896242629704386,0.3125310679746033
2022-09-12,1228.83,267720.0,-0.0011467751259814918,0.0011467751259814918,4.2834869489821145e-09,2.139101597052069e-05,0.010587867689306562,2.196781114775807e-08,7.949509453408343e-05,-0.9281756007412705,-0.8919146747254784,-0.9100451377333745
2022-09-13,1228.07,292130.0,-0.0006186658180959981,0.0006186658180959981,2.1177757097730397e-09,1.7733516926157476e-05,0.010271424338457435,2.1303418024586385e-08,7.639011063738102e-05,-0.9733170027410507,-0.9683233079198335,-0.9708201553304421
2022-09-14,1222.37,407410.0,-0.0046522341135109,0.0046522341135109,1.1419047430134017e-08,5.5110853435726826e-05,0.0094697125643712,2.025159667216232e-08,6.918362186051982e-05,-0.3730654552583397,-0.4754726053530619,-0.4242690303057008
2022-09-15,1224.43,264110.0,0.0016838323416097367,0.0016838323416097367,6.375496352314327e-09,1.5644603263074367e-05,0.009404853131604163,2.005261812445651e-08,6.630229848955775e-05,-0.8205842879496855,-0.7329172804063558,-0.7767507841780207
2022-09-16,1210.14,405720.0,-0.01173937419078186,0.01173937419078186,2.89346697002412e-08,8.038546363791659e-05,0.009530154525805547,2.0290471182232216e-08,6.623830874374018e-05,0.7350598081008135,0.4626947566016432,0.5988772823512284
2022-09-19,1182.99,431050.0,-0.02269092351982671,0.02269092351982671,5.2641047488288395e-08,0.0002509978030076886,0.00975775155847535,2.004131309614615e-08,6.749602837745179e-05,2.358453768023692,1.7978747321653152,2.0781642500945035
2022-09-20,1196.7,272780.0,0.01152263672218723,0.01152263672218723,4.2241501291103564e-08,0.0001010090270825288,0.009864176268724061,2.0592270438532757e-08,6.869644411106733e-05,0.6434330718044684,1.1831247215830627,0.9132788966937655
2022-09-21,1185.93,213010.0,-0.009040491686090668,0.009040491686090668,4.244163037458649e-08,3.654194210907039e-05,0.009713929534265022,2.0362113795714785e-08,6.81564517074438e-05,0.28890214383286716,1.2317531717224854,0.7603276577776763
2022-09-22,1190.39,285310.0,0.0037537076125282454,0.0037537076125282454,1.315659322325977e-08,9.426696659716359e-05,0.009551558803777362,1.9917019634864738e-08,6.741074436785298e-05,-0.5025080091153644,-0.3805753319014611,-0.44154167050841275
2022-09-23,1177.67,272850.0,-0.010743074363174898,0.010743074363174898,3.937355456542019e-08,6.900905464170027e-05,0.00964524370032607,2.0560823750666708e-08,6.762505368421162e-05,0.5579391619601657,1.0594493153591418,0.8086942386596537
2022-09-26,1145.19,476340.0,-0.027967348056095354,0.027967348056095354,5.8712995037358513e-08,0.0002578665882711043,0.009942908070047496,2.04269276817909e-08,6.870085157231492e-05,3.0747411008545917,2.196536322444274,2.635638711649433
2022-09-27,1140.16,267080.0,-0.004401958669166817,0.004401958669166817,1.648179822213126e-08,4.593752770101507e-05,0.009936445323945182,2.049309986723702e-08,6.446190066003455e-05,-0.43091192420325425,-0.23043973159761988,-0.33067582790043704
2022-09-28,1120.32,308920.0,-0.01755424465117006,0.01755424465117006,5.6824565101547516e-08,9.415724773584937e-05,0.010169989783193025,2.1372102199346187e-08,6.487298202438963e-05,1.4681226027619667,1.981752199742615,1.724937401252291
2022-09-29,1105.85,264580.0,-0.013000088751570438,0.013000088751570438,4.913481272798563e-08,0.0002678444508788198,0.010229741075139114,2.1745398719541543e-08,6.801975643071287e-05,0.7859266405538695,1.5021336264558227,1.1440301335048462
2022-09-30,1109.45,411580.0,0.003250126997694558,0.003250126997694558,7.896707803329992e-09,0.0003483523191470623,0.009721959820025267,2.0588129525224842e-08,7.033249961357275e-05,-0.6233486255911005,-0.7557856941611328,-0.6895671598761166
2022-10-03,1058.77,338120.0,-0.04675654002387031,0.04675654002387031,1.3828386378762068e-07,0.0007216156191334398,0.011235547924113565,2.1928913939439123e-08,8.053105978628675e-05,4.763637427004163,5.24876390631849,5.006200666661327
2022-10-04,1049.46,354510.0,-0.008832110841527907,0.008832110841527907,2.491357321804154e-08,0.0003108633856455919,0.011227125640722296,2.2005549070652448e-08,8.515418236029523e-05,0.11895983197231574,0.1311673083713954,0.12506357017185557
2022-10-05,1074.28,266170.0,0.02337492357846216,0.02337492357846216,8.78195272888085e-08,9.89118179726861e-05,0.011522126860501723,2.2599771370347772e-08,8.463593730873732e-05,1.8462605620245813,2.7831010823480167,2.314680822186299
2022-10-06,1039.57,334870.0,-0.0328435036273218,0.0328435036273218,9.807836959811808e-08,0.0005375014880422746,0.012037701848941245,2.3430628919841858e-08,9.189317820259174e-05,2.7592715697987846,2.9649021173696193,2.862086843584202
